"season","week","half","even_wk","team","result","win","loss","tie"
2001,6,"first","even","DEN",-17,0,1,0
2001,6,"first","even","GB",-22,0,1,0
2001,6,"first","even","PHI",1,1,0,0
2001,7,"first","odd","IND",7,1,0,0
2001,7,"first","odd","JAX",-1,0,1,0
2001,7,"first","odd","NYJ",1,1,0,0
2001,7,"first","odd","SF",-6,0,1,0
2001,7,"first","odd","CIN",4,1,0,0
2001,7,"first","odd","NO",3,1,0,0
2001,7,"first","odd","MIN",-27,0,1,0
2001,7,"first","odd","ARI",-14,0,1,0
2001,7,"first","odd","NYG",-14,0,1,0
2001,7,"first","odd","NE",-11,0,1,0
2001,7,"first","odd","OAK",10,1,0,0
2001,7,"first","odd","BUF",-3,0,1,0
2001,7,"first","odd","MIA",4,1,0,0
2001,7,"first","odd","TEN",-27,0,1,0
2001,8,"first","even","NE",14,1,0,0
2001,8,"first","even","IND",16,1,0,0
2001,8,"first","even","TB",-1,0,1,0
2001,8,"first","even","CAR",-17,0,1,0
2001,8,"first","even","DAL",-3,0,1,0
2001,8,"first","even","BAL",3,1,0,0
2001,8,"first","even","JAX",-4,0,1,0
2001,8,"first","even","PHI",14,1,0,0
2001,8,"first","even","DET",-8,0,1,0
2001,8,"first","even","CLE",-6,0,1,0
2001,8,"first","even","KC",5,1,0,0
2001,8,"first","even","SEA",-13,0,1,0
2001,8,"first","even","NYJ",7,1,0,0
2001,8,"first","even","DEN",-10,0,1,0
2001,9,"second","odd","DAL",-7,0,1,0
2001,9,"second","odd","GB",8,1,0,0
2001,9,"second","odd","PIT",3,1,0,0
2001,9,"second","odd","TB",3,1,0,0
2001,9,"second","odd","MIA",3,1,0,0
2001,9,"second","odd","CIN",-17,0,1,0
2001,9,"second","odd","BUF",-10,0,1,0
2001,9,"second","odd","KC",-20,0,1,0
2001,9,"second","odd","CAR",-34,0,1,0
2001,9,"second","odd","SD",-10,0,1,0
2001,9,"second","odd","NYG",7,1,0,0
2001,9,"second","odd","MIN",-31,0,1,0
2001,9,"second","odd","NO",-1,0,1,0
2001,9,"second","odd","OAK",-7,0,1,0
2001,9,"second","odd","BAL",6,1,0,0
2001,10,"second","even","CLE",10,1,0,0
2001,10,"second","even","SEA",3,1,0,0
2001,10,"second","even","SF",3,1,0,0
2001,10,"second","even","TEN",13,1,0,0
2001,10,"second","even","PHI",33,1,0,0
2001,10,"second","even","ATL",3,1,0,0
2001,10,"second","even","NYJ",24,1,0,0
2001,10,"second","even","IND",-14,0,1,0
2001,10,"second","even","SD",-10,0,1,0
2001,10,"second","even","JAX",-13,0,1,0
2001,10,"second","even","DET",-7,0,1,0
2001,10,"second","even","WAS",7,1,0,0
2001,10,"second","even","CHI",3,1,0,0
2001,10,"second","even","STL",7,1,0,0
2001,10,"second","even","NYG",-12,0,1,0
2001,11,"second","odd","GB",2,1,0,0
2001,11,"second","odd","DEN",2,1,0,0
2001,11,"second","odd","MIA",7,1,0,0
2001,11,"second","odd","ATL",3,1,0,0
2001,11,"second","odd","CIN",-18,0,1,0
2001,11,"second","odd","SF",19,1,0,0
2001,11,"second","odd","BAL",3,1,0,0
2001,11,"second","odd","SEA",-12,0,1,0
2001,11,"second","odd","WAS",10,1,0,0
2001,11,"second","odd","PIT",10,1,0,0
2001,11,"second","odd","NO",-17,0,1,0
2001,11,"second","odd","ARI",3,1,0,0
2001,11,"second","odd","OAK",18,1,0,0
2001,11,"second","odd","CHI",7,1,0,0
2001,11,"second","odd","TB",7,1,0,0
2001,12,"second","even","PHI",13,1,0,0
2001,12,"second","even","IND",-12,0,1,0
2001,12,"second","even","DET",-3,0,1,0
2001,12,"second","even","TB",3,1,0,0
2001,12,"second","even","TEN",16,1,0,0
2001,12,"second","even","DEN",-11,0,1,0
2001,12,"second","even","CAR",-4,0,1,0
2001,12,"second","even","NE",1,1,0,0
2001,12,"second","even","MIN",-5,0,1,0
2001,12,"second","even","SD",-3,0,1,0
2001,12,"second","even","STL",29,1,0,0
2001,12,"second","even","ARI",3,1,0,0
2001,12,"second","even","DAL",6,1,0,0
2001,12,"second","even","BUF",-35,0,1,0
2001,12,"second","even","GB",7,1,0,0
2001,13,"second","odd","NO",18,1,0,0
2001,13,"second","odd","CAR",-1,0,1,0
2001,13,"second","odd","JAX",4,1,0,0
2001,13,"second","odd","NYG",-7,0,1,0
2001,13,"second","odd","CHI",-10,0,1,0
2001,13,"second","odd","TEN",-18,0,1,0
2001,13,"second","odd","CLE",-11,0,1,0
2001,13,"second","odd","SD",-10,0,1,0
2001,13,"second","odd","SF",-13,0,1,0
2001,13,"second","odd","DET",-3,0,1,0
2001,13,"second","odd","WAS",10,1,0,0
2001,13,"second","odd","KC",-2,0,1,0
2001,13,"second","odd","NYJ",-11,0,1,0
2001,13,"second","odd","SEA",-13,0,1,0
2001,13,"second","odd","IND",-35,0,1,0
2001,14,"second","even","ARI",-4,0,1,0
2001,14,"second","even","OAK",7,1,0,0
2001,14,"second","even","NE",3,1,0,0
2001,14,"second","even","TB",-24,0,1,0
2001,14,"second","even","JAX",5,1,0,0
2001,14,"second","even","MIN",-3,0,1,0
2001,14,"second","even","ATL",-14,0,1,0
2001,14,"second","even","DEN",-3,0,1,0
2001,14,"second","even","CIN",-1,0,1,0
2001,14,"second","even","PHI",14,1,0,0
2001,14,"second","even","MIA",-21,0,1,0
2001,14,"second","even","DAL",-26,0,1,0
2001,14,"second","even","GB",-6,0,1,0
2001,14,"second","even","PIT",5,1,0,0
2001,14,"second","even","STL",13,1,0,0
2001,15,"second","odd","TEN",3,1,0,0
2001,15,"second","odd","MIA",-7,0,1,0
2001,15,"second","odd","PHI",-10,0,1,0
2001,15,"second","odd","BUF",-3,0,1,0
2001,15,"second","odd","CIN",-16,0,1,0
2001,15,"second","odd","STL",6,1,0,0
2001,15,"second","odd","SD",-3,0,1,0
2001,15,"second","odd","JAX",30,1,0,0
2001,15,"second","odd","SEA",-3,0,1,0
2001,15,"second","odd","DET",-33,0,1,0
2001,15,"second","odd","NO",-27,0,1,0
2001,15,"second","odd","CHI",5,1,0,0
2001,15,"second","odd","DAL",-7,0,1,0
2001,15,"second","odd","CLE",-23,0,1,0
2001,15,"second","odd","NYJ",1,1,0,0
2001,16,"second","even","BAL",-12,0,1,0
2001,16,"second","even","ARI",23,1,0,0
2001,16,"second","even","PIT",-3,0,1,0
2001,16,"second","even","SF",-6,0,1,0
2001,16,"second","even","CHI",24,1,0,0
2001,16,"second","even","MIN",-11,0,1,0
2001,16,"second","even","KC",4,1,0,0
2001,16,"second","even","ATL",-7,0,1,0
2001,16,"second","even","BUF",5,1,0,0
2001,16,"second","even","IND",-25,0,1,0
2001,16,"second","even","CLE",3,1,0,0
2001,16,"second","even","NYG",-3,0,1,0
2001,16,"second","even","OAK",-6,0,1,0
2001,16,"second","even","SEA",3,1,0,0
2001,16,"second","even","WAS",30,1,0,0
2001,17,"second","odd","DEN",-19,0,1,0
2001,17,"second","odd","NE",32,1,0,0
2001,17,"second","odd","JAX",-20,0,1,0
2001,17,"second","odd","DAL",-5,0,1,0
2001,17,"second","odd","SF",38,1,0,0
2001,17,"second","odd","GB",9,1,0,0
2001,17,"second","odd","CLE",-21,0,1,0
2001,17,"second","odd","CIN",2,1,0,0
2001,17,"second","odd","ARI",-3,0,1,0
2001,17,"second","odd","ATL",-18,0,1,0
2001,17,"second","odd","BUF",-27,0,1,0
2001,17,"second","odd","NYJ",2,1,0,0
2001,17,"second","odd","KC",-3,0,1,0
2001,17,"second","odd","PHI",4,1,0,0
2001,17,"second","odd","MIN",-16,0,1,0
2002,1,"first","odd","SF",3,1,0,0
2002,1,"first","odd","NYJ",6,1,0,0
2002,1,"first","odd","BAL",-3,0,1,0
2002,1,"first","odd","MIN",-4,0,1,0
2002,1,"first","odd","SD",28,1,0,0
2002,1,"first","odd","KC",1,1,0,0
2002,1,"first","odd","ATL",-3,0,1,0
2002,1,"first","odd","IND",3,1,0,0
2002,1,"first","odd","DET",-28,0,1,0
2002,1,"first","odd","PHI",-3,0,1,0
2002,1,"first","odd","ARI",-8,0,1,0
2002,1,"first","odd","STL",-7,0,1,0
2002,1,"first","odd","SEA",-14,0,1,0
2002,1,"first","odd","NO",6,1,0,0
2002,1,"first","odd","DAL",-9,0,1,0
2002,1,"first","odd","PIT",-16,0,1,0
2002,2,"first","even","CHI",1,1,0,0
2002,2,"first","even","TB",25,1,0,0
2002,2,"first","even","DET",-24,0,1,0
2002,2,"first","even","CIN",-13,0,1,0
2002,2,"first","even","TEN",-8,0,1,0
2002,2,"first","even","MIA",8,1,0,0
2002,2,"first","even","JAX",7,1,0,0
2002,2,"first","even","GB",-15,0,1,0
2002,2,"first","even","NE",37,1,0,0
2002,2,"first","even","ARI",11,1,0,0
2002,2,"first","even","NYG",5,1,0,0
2002,2,"first","even","BUF",6,1,0,0
2002,2,"first","even","HOU",-21,0,1,0
2002,2,"first","even","DEN",10,1,0,0
2002,2,"first","even","OAK",13,1,0,0
2002,2,"first","even","PHI",30,1,0,0
2002,3,"first","odd","NO",6,1,0,0
2002,3,"first","odd","IND",20,1,0,0
2002,3,"first","odd","NYJ",-27,0,1,0
2002,3,"first","odd","CAR",7,1,0,0
2002,3,"first","odd","KC",-3,0,1,0
2002,3,"first","odd","DAL",-31,0,1,0
2002,3,"first","odd","CLE",3,1,0,0
2002,3,"first","odd","SD",8,1,0,0
2002,3,"first","odd","BUF",-5,0,1,0
2002,3,"first","odd","GB",6,1,0,0
2002,3,"first","odd","SEA",-3,0,1,0
2002,3,"first","odd","WAS",-10,0,1,0
2002,3,"first","odd","CIN",-27,0,1,0
2002,3,"first","odd","STL",-12,0,1,0
2002,4,"first","even","CHI",-6,0,1,0
2002,4,"first","even","NO",-5,0,1,0
2002,4,"first","even","CAR",-3,0,1,0
2002,4,"first","even","NYJ",-25,0,1,0
2002,4,"first","even","MIA",-18,0,1,0
2002,4,"first","even","HOU",-18,0,1,0
2002,4,"first","even","CLE",-3,0,1,0
2002,4,"first","even","DAL",3,1,0,0
2002,4,"first","even","NYG",-14,0,1,0
2002,4,"first","even","TB",28,1,0,0
2002,4,"first","even","TEN",-27,0,1,0
2002,4,"first","even","NE",-7,0,1,0
2002,4,"first","even","MIN",-25,0,1,0
2002,4,"first","even","DEN",-11,0,1,0
2002,5,"first","odd","TB",14,1,0,0
2002,5,"first","odd","OAK",18,1,0,0
2002,5,"first","odd","ARI",3,1,0,0
2002,5,"first","odd","NYG",4,1,0,0
2002,5,"first","odd","CIN",-7,0,1,0
2002,5,"first","odd","NE",-13,0,1,0
2002,5,"first","odd","PIT",-3,0,1,0
2002,5,"first","odd","WAS",17,1,0,0
2002,5,"first","odd","SD",-17,0,1,0
2002,5,"first","odd","KC",4,1,0,0
2002,5,"first","odd","PHI",-3,0,1,0
2002,5,"first","odd","STL",-24,0,1,0
2002,5,"first","odd","BAL",5,1,0,0
2002,5,"first","odd","GB",13,1,0,0
2002,6,"first","even","PIT",27,1,0,0
2002,6,"first","even","CAR",-1,0,1,0
2002,6,"first","even","BUF",7,1,0,0
2002,6,"first","even","BAL",-2,0,1,0
2002,6,"first","even","DET",-7,0,1,0
2002,6,"first","even","GB",18,1,0,0
2002,6,"first","even","ATL",7,1,0,0
2002,6,"first","even","CLE",-14,0,1,0
2002,6,"first","even","NO",16,1,0,0
2002,6,"first","even","KC",-1,0,1,0
2002,6,"first","even","OAK",-15,0,1,0
2002,6,"first","even","JAX",-9,0,1,0
2002,6,"first","even","MIA",2,1,0,0
2002,6,"first","even","SF",7,1,0,0
2002,7,"first","odd","CAR",-30,0,1,0
2002,7,"first","odd","JAX",-7,0,1,0
2002,7,"first","odd","CHI",-3,0,1,0
2002,7,"first","odd","DEN",3,1,0,0
2002,7,"first","odd","BUF",13,1,0,0
2002,7,"first","odd","SF",-8,0,1,0
2002,7,"first","odd","MIN",-13,0,1,0
2002,7,"first","odd","SEA",-17,0,1,0
2002,7,"first","odd","HOU",-17,0,1,0
2002,7,"first","odd","SD",6,1,0,0
2002,7,"first","odd","DAL",-3,0,1,0
2002,7,"first","odd","WAS",-21,0,1,0
2002,7,"first","odd","TB",-10,0,1,0
2002,7,"first","odd","IND",-18,0,1,0
2002,8,"first","even","PIT",13,1,0,0
2002,8,"first","even","DET",-7,0,1,0
2002,8,"first","even","TB",3,1,0,0
2002,8,"first","even","TEN",6,1,0,0
2002,8,"first","even","SEA",3,1,0,0
2002,8,"first","even","OAK",-10,0,1,0
2002,8,"first","even","CHI",-18,0,1,0
2002,8,"first","even","ATL",2,1,0,0
2002,8,"first","even","CLE",3,1,0,0
2002,8,"first","even","ARI",-10,0,1,0
2002,8,"first","even","HOU",2,1,0,0
2002,8,"first","even","DEN",8,1,0,0
2002,8,"first","even","IND",-5,0,1,0
2002,8,"first","even","NYG",-14,0,1,0
2002,9,"second","odd","BAL",-3,0,1,0
2002,9,"second","odd","NE",31,1,0,0
2002,9,"second","odd","PHI",6,1,0,0
2002,9,"second","odd","PIT",3,1,0,0
2002,9,"second","odd","DAL",-2,0,1,0
2002,9,"second","odd","CIN",35,1,0,0
2002,9,"second","odd","TEN",8,1,0,0
2002,9,"second","odd","MIN",-14,0,1,0
2002,9,"second","odd","NYJ",31,1,0,0
2002,9,"second","odd","STL",13,1,0,0
2002,9,"second","odd","SF",3,1,0,0
2002,9,"second","odd","WAS",11,1,0,0
2002,9,"second","odd","JAX",-7,0,1,0
2002,9,"second","odd","MIA",-14,0,1,0
2002,10,"second","even","CIN",-11,0,1,0
2002,10,"second","even","NO",10,1,0,0
2002,10,"second","even","DET",-26,0,1,0
2002,10,"second","even","NYG",7,1,0,0
2002,10,"second","even","IND",22,1,0,0
2002,10,"second","even","ATL",0,0,0,1
2002,10,"second","even","SD",-4,0,1,0
2002,10,"second","even","HOU",-7,0,1,0
2002,10,"second","even","SEA",21,1,0,0
2002,10,"second","even","WAS",-19,0,1,0
2002,10,"second","even","NE",3,1,0,0
2002,10,"second","even","KC",-4,0,1,0
2002,10,"second","even","MIA",-3,0,1,0
2002,10,"second","even","OAK",24,1,0,0
2002,11,"second","odd","NO",-7,0,1,0
2002,11,"second","odd","CLE",7,1,0,0
2002,11,"second","odd","JAX",3,1,0,0
2002,11,"second","odd","DAL",-17,0,1,0
2002,11,"second","odd","BUF",-1,0,1,0
2002,11,"second","odd","GB",-10,0,1,0
2002,11,"second","odd","WAS",-2,0,1,0
2002,11,"second","odd","ARI",-24,0,1,0
2002,11,"second","odd","PIT",-8,0,1,0
2002,11,"second","odd","SF",-3,0,1,0
2002,11,"second","odd","CAR",-13,0,1,0
2002,11,"second","odd","NYJ",17,1,0,0
2002,11,"second","odd","BAL",-19,0,1,0
2002,11,"second","odd","DEN",22,1,0,0
2002,11,"second","odd","NE",-7,0,1,0
2002,11,"second","odd","CHI",-5,0,1,0
2002,12,"second","even","TEN",-1,0,1,0
2002,12,"second","even","ATL",41,1,0,0
2002,12,"second","even","DET",-3,0,1,0
2002,12,"second","even","JAX",-2,0,1,0
2002,12,"second","even","SD",-27,0,1,0
2002,12,"second","even","MIN",-7,0,1,0
2002,12,"second","even","CLE",9,1,0,0
2002,12,"second","even","BUF",-18,0,1,0
2002,12,"second","even","CIN",-8,0,1,0
2002,12,"second","even","STL",-3,0,1,0
2002,12,"second","even","OAK",21,1,0,0
2002,12,"second","even","KC",-7,0,1,0
2002,12,"second","even","NYG",-2,0,1,0
2002,12,"second","even","GB",-14,0,1,0
2002,12,"second","even","IND",3,1,0,0
2002,12,"second","even","PHI",21,1,0,0
2002,13,"second","odd","NE",8,1,0,0
2002,13,"second","odd","WAS",-7,0,1,0
2002,13,"second","odd","MIA",-17,0,1,0
2002,13,"second","odd","BAL",4,1,0,0
2002,13,"second","odd","CAR",7,1,0,0
2002,13,"second","odd","CHI",-10,0,1,0
2002,13,"second","odd","PIT",2,1,0,0
2002,13,"second","odd","ARI",-49,0,1,0
2002,13,"second","odd","ATL",6,1,0,0
2002,13,"second","odd","TEN",3,1,0,0
2002,13,"second","odd","HOU",-16,0,1,0
2002,13,"second","odd","DEN",-3,0,1,0
2002,13,"second","odd","STL",-7,0,1,0
2002,13,"second","odd","SEA",-7,0,1,0
2002,13,"second","odd","TB",-3,0,1,0
2002,13,"second","odd","NYJ",-6,0,1,0
2002,14,"second","even","CIN",-21,0,1,0
2002,14,"second","even","SF",4,1,0,0
2002,14,"second","even","CLE",1,1,0,0
2002,14,"second","even","STL",-39,0,1,0
2002,14,"second","even","BUF",-10,0,1,0
2002,14,"second","even","HOU",18,1,0,0
2002,14,"second","even","ATL",-24,0,1,0
2002,14,"second","even","IND",-10,0,1,0
2002,14,"second","even","NYG",6,1,0,0
2002,14,"second","even","DET",-3,0,1,0
2002,14,"second","even","NO",12,1,0,0
2002,14,"second","even","PHI",7,1,0,0
2002,14,"second","even","DEN",-6,0,1,0
2002,14,"second","even","OAK",20,1,0,0
2002,14,"second","even","MIN",-4,0,1,0
2002,14,"second","even","CHI",-18,0,1,0
2002,15,"second","odd","SEA",6,1,0,0
2002,15,"second","odd","SD",-7,0,1,0
2002,15,"second","odd","NYJ",-7,0,1,0
2002,15,"second","odd","JAX",14,1,0,0
2002,15,"second","odd","IND",5,1,0,0
2002,15,"second","odd","TB",3,1,0,0
2002,15,"second","odd","BAL",4,1,0,0
2002,15,"second","odd","OAK",-6,0,1,0
2002,15,"second","odd","MIN",1,1,0,0
2002,15,"second","odd","WAS",-13,0,1,0
2002,15,"second","odd","CAR",-16,0,1,0
2002,15,"second","odd","KC",-7,0,1,0
2002,15,"second","odd","DAL",-30,0,1,0
2002,15,"second","odd","GB",6,1,0,0
2002,15,"second","odd","ARI",-2,0,1,0
2002,15,"second","odd","NE",-17,0,1,0
2002,16,"second","even","MIA",-3,0,1,0
2002,16,"second","even","SF",3,1,0,0
2002,16,"second","even","PHI",24,1,0,0
2002,16,"second","even","DET",-21,0,1,0
2002,16,"second","even","CHI",-10,0,1,0
2002,16,"second","even","NO",-7,0,1,0
2002,16,"second","even","BUF",-10,0,1,0
2002,16,"second","even","NYG",17,1,0,0
2002,16,"second","even","TEN",18,1,0,0
2002,16,"second","even","SD",-2,0,1,0
2002,16,"second","even","HOU",-16,0,1,0
2002,16,"second","even","STL",-20,0,1,0
2002,16,"second","even","CLE",1,1,0,0
2002,16,"second","even","DEN",-12,0,1,0
2002,16,"second","even","NYJ",13,1,0,0
2002,16,"second","even","PIT",10,1,0,0
2002,17,"second","odd","PHI",-3,0,1,0
2002,17,"second","odd","KC",-24,0,1,0
2002,17,"second","odd","CIN",-18,0,1,0
2002,17,"second","odd","ATL",-8,0,1,0
2002,17,"second","odd","MIN",2,1,0,0
2002,17,"second","odd","TEN",10,1,0,0
2002,17,"second","odd","MIA",-3,0,1,0
2002,17,"second","odd","CAR",4,1,0,0
2002,17,"second","odd","BAL",-3,0,1,0
2002,17,"second","odd","DAL",-6,0,1,0
2002,17,"second","odd","JAX",-7,0,1,0
2002,17,"second","odd","ARI",-30,0,1,0
2002,17,"second","odd","GB",-25,0,1,0
2002,17,"second","odd","SEA",3,1,0,0
2002,17,"second","odd","TB",15,1,0,0
2002,17,"second","odd","SF",-11,0,1,0
2003,1,"first","odd","NYJ",-3,0,1,0
2003,1,"first","odd","NE",-31,0,1,0
2003,1,"first","odd","JAX",-1,0,1,0
2003,1,"first","odd","DEN",20,1,0,0
2003,1,"first","odd","IND",3,1,0,0
2003,1,"first","odd","ARI",-18,0,1,0
2003,1,"first","odd","MIN",5,1,0,0
2003,1,"first","odd","SD",-13,0,1,0
2003,1,"first","odd","HOU",1,1,0,0
2003,1,"first","odd","STL",-10,0,1,0
2003,1,"first","odd","BAL",-19,0,1,0
2003,1,"first","odd","ATL",14,1,0,0
2003,1,"first","odd","NO",-17,0,1,0
2003,1,"first","odd","CHI",-42,0,1,0
2003,1,"first","odd","OAK",-5,0,1,0
2003,1,"first","odd","TB",17,1,0,0
2003,2,"first","even","WAS",2,1,0,0
2003,2,"first","even","CLE",-20,0,1,0
2003,2,"first","even","DET",-25,0,1,0
2003,2,"first","even","TEN",-26,0,1,0
2003,2,"first","even","BUF",21,1,0,0
2003,2,"first","even","PIT",-21,0,1,0
2003,2,"first","even","HOU",-21,0,1,0
2003,2,"first","even","MIA",11,1,0,0
2003,2,"first","even","SF",-3,0,1,0
2003,2,"first","even","SEA",38,1,0,0
2003,2,"first","even","CAR",3,1,0,0
2003,2,"first","even","CIN",-3,0,1,0
2003,2,"first","even","NE",21,1,0,0
2003,2,"first","even","DEN",24,1,0,0
2003,2,"first","even","CHI",-11,0,1,0
2003,2,"first","even","DAL",3,1,0,0
2003,3,"first","odd","TB",21,1,0,0
2003,3,"first","odd","PIT",7,1,0,0
2003,3,"first","odd","MIN",10,1,0,0
2003,3,"first","odd","KC",28,1,0,0
2003,3,"first","odd","JAX",-10,0,1,0
2003,3,"first","odd","NYJ",-7,0,1,0
2003,3,"first","odd","NO",-15,0,1,0
2003,3,"first","odd","GB",-7,0,1,0
2003,3,"first","odd","STL",-1,0,1,0
2003,3,"first","odd","NYG",3,1,0,0
2003,3,"first","odd","BAL",14,1,0,0
2003,3,"first","odd","CLE",1,1,0,0
2003,3,"first","odd","BUF",-10,0,1,0
2003,3,"first","odd","OAK",-21,0,1,0
2003,4,"first","even","PHI",10,1,0,0
2003,4,"first","even","CIN",7,1,0,0
2003,4,"first","even","JAX",-4,0,1,0
2003,4,"first","even","SF",-28,0,1,0
2003,4,"first","even","TEN",17,1,0,0
2003,4,"first","even","ARI",-24,0,1,0
2003,4,"first","even","NE",-3,0,1,0
2003,4,"first","even","KC",7,1,0,0
2003,4,"first","even","SD",-3,0,1,0
2003,4,"first","even","ATL",-20,0,1,0
2003,4,"first","even","DET",-4,0,1,0
2003,4,"first","even","DAL",11,1,0,0
2003,4,"first","even","IND",34,1,0,0
2003,4,"first","even","GB",15,1,0,0
2003,5,"first","odd","MIN",13,1,0,0
2003,5,"first","odd","CIN",-6,0,1,0
2003,5,"first","odd","NO",-6,0,1,0
2003,5,"first","odd","OAK",-3,0,1,0
2003,5,"first","odd","ARI",-17,0,1,0
2003,5,"first","odd","SEA",-22,0,1,0
2003,5,"first","odd","DEN",-1,0,1,0
2003,5,"first","odd","TEN",-8,0,1,0
2003,5,"first","odd","MIA",13,1,0,0
2003,5,"first","odd","SD",-6,0,1,0
2003,5,"first","odd","WAS",-2,0,1,0
2003,5,"first","odd","DET",-7,0,1,0
2003,5,"first","odd","CLE",20,1,0,0
2003,5,"first","odd","IND",3,1,0,0
2003,6,"first","even","OAK",-6,0,1,0
2003,6,"first","even","PHI",-2,0,1,0
2003,6,"first","even","KC",6,1,0,0
2003,6,"first","even","CAR",3,1,0,0
2003,6,"first","even","MIA",14,1,0,0
2003,6,"first","even","NYG",-11,0,1,0
2003,6,"first","even","CHI",-7,0,1,0
2003,6,"first","even","HOU",-21,0,1,0
2003,6,"first","even","TB",22,1,0,0
2003,6,"first","even","BAL",8,1,0,0
2003,6,"first","even","PIT",-3,0,1,0
2003,6,"first","even","BUF",-27,0,1,0
2003,6,"first","even","SF",-1,0,1,0
2003,6,"first","even","ATL",-36,0,1,0
2003,7,"first","odd","NO",28,1,0,0
2003,7,"first","odd","TEN",20,1,0,0
2003,7,"first","odd","BAL",-8,0,1,0
2003,7,"first","odd","SD",6,1,0,0
2003,7,"first","odd","DAL",31,1,0,0
2003,7,"first","odd","NE",6,1,0,0
2003,7,"first","odd","DEN",-8,0,1,0
2003,7,"first","odd","PHI",4,1,0,0
2003,7,"first","odd","GB",-10,0,1,0
2003,7,"first","odd","NYJ",5,1,0,0
2003,7,"first","odd","WAS",-17,0,1,0
2003,7,"first","odd","CHI",-7,0,1,0
2003,7,"first","odd","TB",-17,0,1,0
2003,7,"first","odd","KC",7,1,0,0
2003,8,"first","even","DEN",-20,0,1,0
2003,8,"first","even","DET",-8,0,1,0
2003,8,"first","even","SEA",-3,0,1,0
2003,8,"first","even","TEN",13,1,0,0
2003,8,"first","even","NYG",12,1,0,0
2003,8,"first","even","CLE",-6,0,1,0
2003,8,"first","even","CAR",3,1,0,0
2003,8,"first","even","STL",12,1,0,0
2003,8,"first","even","DAL",-16,0,1,0
2003,8,"first","even","SF",-3,0,1,0
2003,8,"first","even","HOU",-9,0,1,0
2003,8,"first","even","NYJ",-7,0,1,0
2003,8,"first","even","BUF",-33,0,1,0
2003,8,"first","even","MIA",16,1,0,0
2003,9,"second","odd","JAX",-7,0,1,0
2003,9,"second","odd","SD",-13,0,1,0
2003,9,"second","odd","OAK",-10,0,1,0
2003,9,"second","odd","CAR",-4,0,1,0
2003,9,"second","odd","IND",6,1,0,0
2003,9,"second","odd","NYG",3,1,0,0
2003,9,"second","odd","NO",3,1,0,0
2003,9,"second","odd","CIN",-3,0,1,0
2003,9,"second","odd","PIT",-7,0,1,0
2003,9,"second","odd","PHI",7,1,0,0
2003,9,"second","odd","WAS",-7,0,1,0
2003,9,"second","odd","STL",-20,0,1,0
2003,9,"second","odd","GB",3,1,0,0
2003,9,"second","odd","NE",4,1,0,0
2003,10,"second","even","TB",-3,0,1,0
2003,10,"second","even","HOU",-7,0,1,0
2003,10,"second","even","CHI",-2,0,1,0
2003,10,"second","even","IND",-5,0,1,0
2003,10,"second","even","CLE",-21,0,1,0
2003,10,"second","even","ATL",20,1,0,0
2003,10,"second","even","ARI",-13,0,1,0
2003,10,"second","even","MIA",-24,0,1,0
2003,10,"second","even","SEA",-7,0,1,0
2003,10,"second","even","MIN",-14,0,1,0
2003,10,"second","even","BUF",-4,0,1,0
2003,10,"second","even","NYJ",3,1,0,0
2003,10,"second","even","BAL",-11,0,1,0
2003,10,"second","even","PHI",3,1,0,0
2003,11,"second","odd","HOU",2,1,0,0
2003,11,"second","odd","WAS",-3,0,1,0
2003,11,"second","odd","STL",2,1,0,0
2003,11,"second","odd","KC",-5,0,1,0
2003,11,"second","odd","ARI",-38,0,1,0
2003,11,"second","odd","BAL",-3,0,1,0
2003,11,"second","odd","ATL",-3,0,1,0
2003,11,"second","odd","NYG",-18,0,1,0
2003,11,"second","odd","JAX",-7,0,1,0
2003,11,"second","odd","SD",-29,0,1,0
2003,11,"second","odd","NYJ",-7,0,1,0
2003,11,"second","odd","MIN",-10,0,1,0
2003,11,"second","odd","DET",-21,0,1,0
2003,11,"second","odd","GB",7,1,0,0
2003,11,"second","odd","DAL",-12,0,1,0
2003,11,"second","odd","PIT",-16,0,1,0
2003,12,"second","even","SEA",-3,0,1,0
2003,12,"second","even","IND",3,1,0,0
2003,12,"second","even","PIT",7,1,0,0
2003,12,"second","even","CAR",-4,0,1,0
2003,12,"second","even","SF",-10,0,1,0
2003,12,"second","even","NE",3,1,0,0
2003,12,"second","even","DET",-10,0,1,0
2003,12,"second","even","JAX",-3,0,1,0
2003,12,"second","even","NO",-13,0,1,0
2003,12,"second","even","STL",3,1,0,0
2003,12,"second","even","CHI",9,1,0,0
2003,12,"second","even","TEN",7,1,0,0
2003,12,"second","even","OAK",-3,0,1,0
2003,12,"second","even","CIN",7,1,0,0
2003,12,"second","even","WAS",-1,0,1,0
2003,12,"second","even","NYG",-6,0,1,0
2003,13,"second","odd","GB",-8,0,1,0
2003,13,"second","odd","MIA",19,1,0,0
2003,13,"second","odd","SF",-38,0,1,0
2003,13,"second","odd","PHI",9,1,0,0
2003,13,"second","odd","ARI",-25,0,1,0
2003,13,"second","odd","ATL",-4,0,1,0
2003,13,"second","odd","NE",4,1,0,0
2003,13,"second","odd","BUF",17,1,0,0
2003,13,"second","odd","CIN",4,1,0,0
2003,13,"second","odd","MIN",-31,0,1,0
2003,13,"second","odd","NO",4,1,0,0
2003,13,"second","odd","DEN",14,1,0,0
2003,13,"second","odd","KC",4,1,0,0
2003,13,"second","odd","CLE",-27,0,1,0
